FECHA;CATEGORÍA;CLIENTE;TRATAMIENTO;ESTETICISTA;PRECIO;DESCUENTO; TOTAL COBRADO 
29 04 2019;Corporal;D-16;Con Tequila;Camila; S/146.00 ; S/14.60 ; S/131.40 
29 04 2019;Facial;C-16;Hidratante;Rosa; S/193.00 ; S/3.86 ; S/189.14 
29 04 2019;Facial;A-15;Daymond Frozend;Ana; S/146.00 ; S/11.68 ; S/134.32 
29 04 2019;Corporal;A-10;Heavenly Body;Rafaella; S/192.00 ; S/9.60 ; S/182.40 
29 04 2019;Corporal;D-17;Ritual Azul Turquesa;María; S/194.00 ; S/1.94 ; S/192.06 
29 04 2019;Facial;B-19;Antiedad;Rafaella; S/228.00 ; S/13.68 ; S/214.32 
29 04 2019;Facial;B-17;Europeo;Camila; S/199.00 ;; S/199.00 
29 04 2019;Corporal;A-12;Hipertermia;Rafaella; S/202.00 ; S/2.02 ; S/199.98 
29 04 2019;Facial;A-17;Exfoliación;Rosa; S/181.00 ; S/1.81 ; S/179.19 
29 04 2019;Corporal;B-18;Fango;Rosa; S/111.00 ; S/5.55 ; S/105.45 
29 04 2019;Corporal;C-15;Chocoterapia;Ana; S/184.00 ; S/3.68 ; S/180.32 
29 04 2019;Facial;D-15;Antiedad;Camila; S/228.00 ; S/6.84 ; S/221.16 
29 04 2019;Corporal;D-18;Con Tequila;Rosa; S/146.00 ; S/4.38 ; S/141.62 
30 04 2019;Corporal;C-19;Hipertermia;María; S/202.00 ;; S/202.00 
30 04 2019;Corporal;B-14;Heavenly Body;Ana; S/192.00 ;; S/192.00 
30 04 2019;Corporal;A-19;Exfoliante Energizante;Camila; S/202.00 ;; S/202.00 
30 04 2019;Corporal;A-11;Fango Aromatico;Rosa; S/128.00 ; S/6.40 ; S/121.60 
30 04 2019;Facial;D-10;Europeo;Ana; S/199.00 ; S/7.96 ; S/191.04 
30 04 2019;Facial;C-15;Antiedad;María; S/228.00 ; S/9.12 ; S/218.88 
30 04 2019;Corporal;B-15;Reductivo;Camila; S/138.00 ; S/6.90 ; S/131.10 
30 04 2019;Facial;C-20;Hieloterapia;Rosa; S/195.00 ; S/9.75 ; S/185.25 
30 04 2019;Corporal;B-15;Envolvente De Aguacate Con Yogurt;María; S/201.00 ; S/10.05 ; S/190.95 
30 04 2019;Facial;B-18;Limpieza Profunda;María; S/218.00 ; S/21.80 ; S/196.20 
30 04 2019;Corporal;A-19;Cacahua;Ana; S/168.00 ; S/15.12 ; S/152.88 
30 04 2019;Corporal;A-13;Ritual Azul Turquesa;Ana; S/194.00 ; S/9.70 ; S/184.30 
30 04 2019;Facial;D-20;Daymond Frozend;Ana; S/146.00 ; S/1.46 ; S/144.54 
30 04 2019;Corporal;C-18;Modelaje;Rafaella; S/199.00 ; S/15.92 ; S/183.08 
30 04 2019;Facial;A-17;Linea Colageno y Elastina;Camila; S/145.00 ; S/1.45 ; S/143.55 
