FECHA;CATEGORÍA;CLIENTE;TRATAMIENTO;ESTETICISTA;PRECIO;DESCUENTO; TOTAL COBRADO 
27 03 2019;Facial;C-20;Limpieza Profunda;Rafaella; S/218.00 ; S/19.62 ; S/198.38 
27 03 2019;Corporal;D-15;Chocoterapia;Camila; S/184.00 ; S/14.72 ; S/169.28 
27 03 2019;Corporal;A-11;Exfoliante Energizante;Rosa; S/202.00 ; S/4.04 ; S/197.96 
27 03 2019;Facial;B-17;Yax;Ana; S/157.00 ; S/9.42 ; S/147.58 
27 03 2019;Corporal;B-10;Modelaje;Rafaella; S/199.00 ;; S/199.00 
27 03 2019;Corporal;A-11;Exfoliante Energizante;Rosa; S/202.00 ; S/4.04 ; S/197.96 
27 03 2019;Corporal;D-20;Chocoterapia;Camila; S/184.00 ; S/14.72 ; S/169.28 
27 03 2019;Corporal;B-15;De Algas Desintoxicantes;Rafaella; S/101.00 ; S/7.07 ; S/93.93 
27 03 2019;Corporal;B-16;Heavenly Body;Rosa; S/192.00 ; S/11.52 ; S/180.48 
27 03 2019;Facial;C-16;Renewel;Ana; S/173.00 ; S/10.38 ; S/162.62 
27 03 2019;Facial;A-17;Linea Colageno y Elastina;María; S/145.00 ;; S/145.00 
27 03 2019;Corporal;D-13;Reductivo;Rafaella; S/138.00 ; S/9.66 ; S/128.34 
27 03 2019;Corporal;B-13;Cacahua;María; S/168.00 ;; S/168.00 
27 03 2019;Corporal;D-10;Hipertermia;Ana; S/202.00 ; S/12.12 ; S/189.88 
27 03 2019;Corporal;B-17;Envolvente Desintoxicante;María; S/198.00 ; S/13.86 ; S/184.14 
27 03 2019;Facial;A-16;Antiedad;Ana; S/228.00 ; S/2.28 ; S/225.72 
27 03 2019;Corporal;D-13;Integral Reductivo;Ana; S/191.00 ; S/11.46 ; S/179.54 
27 03 2019;Corporal;D-17;Relajante (No Recuerda Bien El Nombre);Camila; S/170.00 ; S/15.30 ; S/154.70 
27 03 2019;Facial;B-14;Limpieza Profunda;Ana; S/218.00 ; S/13.08 ; S/204.92 
27 03 2019;Facial;B-14;Europeo;Rosa; S/199.00 ; S/9.95 ; S/189.05 
27 03 2019;Corporal;B-15;De Algas Desintoxicantes;Rafaella; S/101.00 ; S/7.07 ; S/93.93 
27 03 2019;Corporal;D-10;Con Tequila;Rosa; S/146.00 ; S/10.22 ; S/135.78 
27 03 2019;Corporal;A-17;De Algas Desintoxicantes;María; S/101.00 ; S/3.03 ; S/97.97 
27 03 2019;Corporal;B-14;Heavenly Body;Ana; S/192.00 ;; S/192.00 
27 03 2019;Corporal;B-15;De Algas Desintoxicantes;Rafaella; S/101.00 ; S/7.07 ; S/93.93 
28 03 2019;Corporal;A-20;Hipertermia;Ana; S/202.00 ;; S/202.00 
28 03 2019;Corporal;D-12;De Algas Desintoxicantes;María; S/101.00 ; S/7.07 ; S/93.93 
28 03 2019;Facial;D-10;Europeo;Rafaella; S/199.00 ; S/13.93 ; S/185.07 
28 03 2019;Facial;D-16;Vaporizacion;María; S/151.00 ; S/15.10 ; S/135.90 
28 03 2019;Corporal;D-20;Chocoterapia;Camila; S/184.00 ; S/14.72 ; S/169.28 
28 03 2019;Corporal;A-19;Heavenly Body;Rosa; S/192.00 ; S/19.20 ; S/172.80 
28 03 2019;Facial;B-13;Hieloterapia;Camila; S/195.00 ; S/15.60 ; S/179.40 
28 03 2019;Corporal;A-12;Fango;Rafaella; S/111.00 ; S/4.44 ; S/106.56 
28 03 2019;Facial;D-11;Renewel;María; S/173.00 ; S/6.92 ; S/166.08 
28 03 2019;Facial;D-13;Limpieza Profunda;María; S/218.00 ; S/4.36 ; S/213.64 
28 03 2019;Corporal;A-20;Reductivo;Ana; S/138.00 ; S/6.90 ; S/131.10 
28 03 2019;Facial;B-18;Antiedad;María; S/228.00 ; S/18.24 ; S/209.76 
28 03 2019;Corporal;A-18;Chocoterapia;Ana; S/184.00 ; S/11.04 ; S/172.96 
28 03 2019;Corporal;A-10;Cacahua;María; S/168.00 ; S/1.68 ; S/166.32 
28 03 2019;Corporal;A-14;Integral Reductivo;Ana; S/191.00 ; S/13.37 ; S/177.63 
28 03 2019;Facial;B-15;Limpieza Profunda;Rafaella; S/218.00 ; S/6.54 ; S/211.46 
28 03 2019;Corporal;A-15;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/6.51 ; S/210.49 
28 03 2019;Corporal;B-15;Velo De Novia (Exfoliacion Corporal);María; S/217.00 ; S/10.85 ; S/206.15 
28 03 2019;Facial;C-19;Hieloterapia;Rosa; S/195.00 ; S/17.55 ; S/177.45 
28 03 2019;Corporal;A-20;Envolvente De Aguacate Con Yogurt;Ana; S/201.00 ; S/16.08 ; S/184.92 
28 03 2019;Corporal;D-20;Cacahua;Rosa; S/168.00 ; S/15.12 ; S/152.88 
28 03 2019;Corporal;A-15;Envolvente De Aguacate Con Yogurt;María; S/201.00 ; S/6.03 ; S/194.97 
28 03 2019;Corporal;B-15;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/13.02 ; S/203.98 
28 03 2019;Facial;D-12;Microdermoabrasión;Rosa; S/237.00 ; S/4.74 ; S/232.26 
28 03 2019;Facial;C-14;Linea Colageno y Elastina;Camila; S/145.00 ; S/4.35 ; S/140.65 
29 03 2019;Facial;B-18;Microdermoabrasión;Camila; S/237.00 ; S/4.74 ; S/232.26 
29 03 2019;Corporal;B-18;Ritual Esencial Del Mar;Rafaella; S/214.00 ; S/21.40 ; S/192.60 
29 03 2019;Corporal;B-19;Ritual Azul Turquesa;Ana; S/194.00 ; S/5.82 ; S/188.18 
29 03 2019;Facial;B-19;Vaporizacion;Rafaella; S/151.00 ; S/7.55 ; S/143.45 
29 03 2019;Facial;B-11;Hidratante;Rosa; S/193.00 ; S/11.58 ; S/181.42 
29 03 2019;Corporal;A-10;Heavenly Body;Rafaella; S/192.00 ; S/9.60 ; S/182.40 
29 03 2019;Corporal;A-13;Hipertermia;Rosa; S/202.00 ; S/12.12 ; S/189.88 
29 03 2019;Corporal;C-10;Integral Reductivo;María; S/191.00 ; S/7.64 ; S/183.36 
29 03 2019;Corporal;D-18;De Algas Desintoxicantes;Rafaella; S/101.00 ;; S/101.00 
29 03 2019;Facial;A-14;Daymond Frozend;Rafaella; S/146.00 ; S/7.30 ; S/138.70 
29 03 2019;Corporal;D-11;Hipertermia;Rosa; S/202.00 ; S/12.12 ; S/189.88 
29 03 2019;Corporal;D-18;Envolvente Desintoxicante;Camila; S/198.00 ; S/17.82 ; S/180.18 
29 03 2019;Facial;B-18;Renewel;Ana; S/173.00 ; S/12.11 ; S/160.89 
29 03 2019;Corporal;D-10;Chocoterapia;Camila; S/184.00 ; S/12.88 ; S/171.12 
29 03 2019;Corporal;D-17;Hieloterapia;Camila; S/195.00 ; S/7.80 ; S/187.20 
29 03 2019;Facial;B-14;Renewel;Ana; S/173.00 ; S/6.92 ; S/166.08 
29 03 2019;Corporal;D-13;Heavenly Body;Rosa; S/192.00 ; S/9.60 ; S/182.40 
29 03 2019;Corporal;C-10;Hipertermia;Camila; S/202.00 ; S/12.12 ; S/189.88 
29 03 2019;Facial;C-10;Limpieza Profunda;María; S/218.00 ; S/13.08 ; S/204.92 
29 03 2019;Corporal;A-14;De Algas Desintoxicantes;Rosa; S/101.00 ; S/3.03 ; S/97.97 
30 03 2019;Facial;A-14;Daymond Frozend;Rafaella; S/146.00 ; S/7.30 ; S/138.70 
30 03 2019;Facial;A-15;Exfoliación;Rosa; S/181.00 ; S/18.10 ; S/162.90 
30 03 2019;Facial;C-12;Antiedad;Rosa; S/228.00 ; S/9.12 ; S/218.88 
30 03 2019;Facial;D-11;Microdermoabrasión;María; S/237.00 ; S/14.22 ; S/222.78 
30 03 2019;Facial;C-17;Hieloterapia;Rosa; S/195.00 ; S/15.60 ; S/179.40 
30 03 2019;Facial;A-20;Europeo;María; S/199.00 ;; S/199.00 
30 03 2019;Facial;B-11;Hidratante;Rosa; S/193.00 ; S/11.58 ; S/181.42 
30 03 2019;Facial;C-14;Microdermoabrasión;Camila; S/237.00 ; S/21.33 ; S/215.67 
30 03 2019;Corporal;D-13;Heavenly Body;Rosa; S/192.00 ; S/9.60 ; S/182.40 
30 03 2019;Facial;C-20;Microdermoabrasión;Rafaella; S/237.00 ; S/21.33 ; S/215.67 
30 03 2019;Corporal;B-12;Modelaje;María; S/199.00 ; S/1.99 ; S/197.01 
30 03 2019;Facial;D-10;Europeo;Rafaella; S/199.00 ; S/13.93 ; S/185.07 
30 03 2019;Corporal;D-20;Fango Aromatico;Rafaella; S/128.00 ; S/7.68 ; S/120.32 
30 03 2019;Corporal;C-11;Chocoterapia;Rafaella; S/184.00 ; S/18.40 ; S/165.60 
30 03 2019;Facial;D-11;Tratamiento de Limpieza;Rosa; S/220.00 ; S/17.60 ; S/202.40 
30 03 2019;Facial;D-16;Antiedad;María; S/228.00 ; S/22.80 ; S/205.20 
30 03 2019;Facial;A-12;Limpieza Profunda;Camila; S/218.00 ; S/19.62 ; S/198.38 
30 03 2019;Corporal;B-15;Hipertermia;María; S/202.00 ;; S/202.00 
30 03 2019;Facial;B-19;Vaporizacion;Rafaella; S/151.00 ; S/7.55 ; S/143.45 
30 03 2019;Facial;B-18;Europeo;Ana; S/199.00 ; S/7.96 ; S/191.04 
31 03 2019;Facial;B-13;Hieloterapia;Camila; S/195.00 ; S/15.60 ; S/179.40 
31 03 2019;Corporal;D-20;Envolvente Desintoxicante;Ana; S/198.00 ; S/19.80 ; S/178.20 
31 03 2019;Facial;D-20;Daymond Frozend;Ana; S/146.00 ; S/1.46 ; S/144.54 
31 03 2019;Facial;D-20;Antiedad;María; S/228.00 ; S/6.84 ; S/221.16 
31 03 2019;Corporal;B-10;Hieloterapia;Ana; S/195.00 ;; S/195.00 
31 03 2019;Corporal;A-12;Hipertermia;Rafaella; S/202.00 ; S/2.02 ; S/199.98 
31 03 2019;Facial;A-11;Linea Colageno y Elastina;Ana; S/145.00 ; S/8.70 ; S/136.30 
31 03 2019;Facial;C-12;Antiedad;Rosa; S/228.00 ; S/9.12 ; S/218.88 
31 03 2019;Corporal;B-17;Relajante (No Recuerda Bien El Nombre);Rosa; S/170.00 ; S/6.80 ; S/163.20 
31 03 2019;Corporal;B-17;Fango Aromatico;Camila; S/128.00 ; S/7.68 ; S/120.32 
31 03 2019;Corporal;A-11;Envolvente Desintoxicante;Rafaella; S/198.00 ; S/17.82 ; S/180.18 
31 03 2019;Corporal;D-14;Exfoliante Energizante;Rosa; S/202.00 ; S/10.10 ; S/191.90 
31 03 2019;Facial;B-17;Limpieza Profunda;María; S/218.00 ; S/17.44 ; S/200.56 
31 03 2019;Facial;D-10;Basico;Rosa; S/137.00 ; S/5.48 ; S/131.52 
31 03 2019;Facial;A-20;Accua Morin;María; S/149.00 ; S/10.43 ; S/138.57 
31 03 2019;Facial;B-10;Europeo;Rosa; S/199.00 ; S/7.96 ; S/191.04 
31 03 2019;Corporal;A-17;Chocoterapia;Rafaella; S/184.00 ; S/5.52 ; S/178.48 
31 03 2019;Facial;B-15;Limpieza Profunda;Ana; S/218.00 ; S/10.90 ; S/207.10 
31 03 2019;Facial;B-12;Europeo;María; S/199.00 ; S/1.99 ; S/197.01 
31 03 2019;Facial;B-11;Renewel;Ana; S/173.00 ;; S/173.00 
31 03 2019;Facial;C-17;Equilibrante;Camila; S/112.00 ; S/4.48 ; S/107.52 
31 03 2019;Facial;A-20;Accua Morin;María; S/149.00 ; S/10.43 ; S/138.57 
31 03 2019;Corporal;B-19;De Algas Desintoxicantes;Camila; S/101.00 ; S/3.03 ; S/97.97 
