FECHA;CATEGORÍA;CLIENTE;TRATAMIENTO;ESTETICISTA;PRECIO;DESCUENTO; TOTAL COBRADO 
26 06 2019;Facial;D-16;Vaporizacion;María; S/151.00 ; S/15.10 ; S/135.90 
26 06 2019;Facial;C-19;Europeo;Rosa; S/199.00 ; S/7.96 ; S/191.04 
26 06 2019;Corporal;A-16;Ritual Esencial Del Mar;María; S/214.00 ; S/4.28 ; S/209.72 
26 06 2019;Corporal;A-18;Envolvente Desintoxicante;Ana; S/198.00 ; S/9.90 ; S/188.10 
26 06 2019;Corporal;B-17;De Algas Desintoxicantes;Camila; S/101.00 ; S/1.01 ; S/99.99 
26 06 2019;Corporal;A-17;Cacahua;Ana; S/168.00 ; S/13.44 ; S/154.56 
26 06 2019;Facial;C-10;Limpieza Profunda;María; S/218.00 ; S/13.08 ; S/204.92 
26 06 2019;Corporal;B-19;Reductivo;Rosa; S/138.00 ;; S/138.00 
26 06 2019;Facial;C-16;Antiedad;Ana; S/228.00 ; S/9.12 ; S/218.88 
26 06 2019;Corporal;B-11;Chocoterapia;Ana; S/184.00 ;; S/184.00 
26 06 2019;Facial;D-12;Basico;María; S/137.00 ; S/4.11 ; S/132.89 
26 06 2019;Facial;B-18;Europeo;Ana; S/199.00 ; S/7.96 ; S/191.04 
26 06 2019;Facial;D-13;Basico;Rafaella; S/137.00 ; S/10.96 ; S/126.04 
26 06 2019;Corporal;B-16;Relajante (No Recuerda Bien El Nombre);Rosa; S/170.00 ; S/3.40 ; S/166.60 
26 06 2019;Facial;C-18;Renewel;Rosa; S/173.00 ; S/12.11 ; S/160.89 
27 06 2019;Facial;C-14;Microdermoabrasión;María; S/237.00 ; S/18.96 ; S/218.04 
27 06 2019;Corporal;A-14;Con Tequila;Ana; S/146.00 ; S/1.46 ; S/144.54 
27 06 2019;Corporal;D-13;Heavenly Body;María; S/192.00 ; S/3.84 ; S/188.16 
27 06 2019;Facial;A-15;Exfoliación;Rosa; S/181.00 ; S/18.10 ; S/162.90 
27 06 2019;Facial;A-17;Basico;Rosa; S/137.00 ; S/9.59 ; S/127.41 
27 06 2019;Facial;C-20;Limpieza Profunda;Rafaella; S/218.00 ; S/19.62 ; S/198.38 
27 06 2019;Corporal;B-15;De Algas Desintoxicantes;Ana; S/101.00 ; S/3.03 ; S/97.97 
27 06 2019;Corporal;A-20;Heavenly Body;María; S/192.00 ; S/11.52 ; S/180.48 
27 06 2019;Corporal;A-14;De Algas Desintoxicantes;Rosa; S/101.00 ; S/3.03 ; S/97.97 
27 06 2019;Facial;C-12;Antiedad;Rosa; S/228.00 ; S/9.12 ; S/218.88 
27 06 2019;Facial;C-13;Europeo;Ana; S/199.00 ; S/19.90 ; S/179.10 
27 06 2019;Corporal;A-16;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/4.02 ; S/196.98 
27 06 2019;Corporal;A-20;Ritual Esencial Del Mar;Ana; S/214.00 ; S/4.28 ; S/209.72 
27 06 2019;Facial;B-18;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
27 06 2019;Corporal;D-20;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/15.19 ; S/201.81 
27 06 2019;Facial;B-19;Microdermoabrasión;Rafaella; S/237.00 ; S/14.22 ; S/222.78 
27 06 2019;Corporal;C-19;Relajante (No Recuerda Bien El Nombre);Rafaella; S/170.00 ; S/6.80 ; S/163.20 
27 06 2019;Facial;C-17;Lifting de Piel Madura;Rosa; S/212.00 ; S/6.36 ; S/205.64 
27 06 2019;Facial;C-17;Limpieza Profunda;Camila; S/218.00 ; S/13.08 ; S/204.92 
27 06 2019;Facial;B-13;Hidratante;Ana; S/193.00 ; S/9.65 ; S/183.35 
27 06 2019;Corporal;B-17;Fango Aromatico;Camila; S/128.00 ; S/7.68 ; S/120.32 
28 06 2019;Facial;A-17;Exfoliación;Rosa; S/181.00 ; S/1.81 ; S/179.19 
28 06 2019;Corporal;B-15;Ritual Azul Turquesa;Rafaella; S/194.00 ;; S/194.00 
28 06 2019;Corporal;A-12;Fango;Rafaella; S/111.00 ; S/4.44 ; S/106.56 
28 06 2019;Facial;D-11;Limpieza Profunda;Rafaella; S/218.00 ; S/15.26 ; S/202.74 
28 06 2019;Corporal;C-15;Ritual Esencial Del Mar;Ana; S/214.00 ; S/21.40 ; S/192.60 
28 06 2019;Corporal;A-20;Ritual Esencial Del Mar;Ana; S/214.00 ; S/4.28 ; S/209.72 
28 06 2019;Corporal;D-11;Hipertermia;Rosa; S/202.00 ; S/12.12 ; S/189.88 
28 06 2019;Corporal;C-16;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/21.70 ; S/195.30 
28 06 2019;Facial;A-10;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
28 06 2019;Facial;B-12;Lifting de Piel Madura;Ana; S/212.00 ; S/2.12 ; S/209.88 
28 06 2019;Corporal;D-18;Ritual Azul Turquesa;María; S/194.00 ; S/17.46 ; S/176.54 
28 06 2019;Facial;D-13;Hidratante;Rafaella; S/193.00 ; S/7.72 ; S/185.28 
28 06 2019;Corporal;A-18;Relajante (No Recuerda Bien El Nombre);Ana; S/170.00 ; S/13.60 ; S/156.40 
28 06 2019;Corporal;A-13;Hipertermia;Rosa; S/202.00 ; S/4.04 ; S/197.96 
28 06 2019;Corporal;C-18;De Algas Desintoxicantes;Rafaella; S/101.00 ; S/9.09 ; S/91.91 
28 06 2019;Corporal;D-13;Envolvente Desintoxicante;Ana; S/198.00 ; S/5.94 ; S/192.06 
28 06 2019;Corporal;B-19;Ritual Azul Turquesa;María; S/194.00 ; S/3.88 ; S/190.12 
28 06 2019;Corporal;B-17;Fango Aromatico;Camila; S/128.00 ; S/7.68 ; S/120.32 
28 06 2019;Facial;B-18;Equilibrante;Rosa; S/112.00 ; S/5.60 ; S/106.40 
28 06 2019;Corporal;C-20;Modelaje;Rafaella; S/199.00 ; S/9.95 ; S/189.05 
28 06 2019;Facial;A-10;Antiedad;Rosa; S/228.00 ; S/13.68 ; S/214.32 
29 06 2019;Facial;A-12;Exfoliación;María; S/181.00 ; S/1.81 ; S/179.19 
29 06 2019;Corporal;A-19;Cacahua;Ana; S/168.00 ; S/15.12 ; S/152.88 
29 06 2019;Corporal;D-19;Reductivo;Camila; S/138.00 ; S/11.04 ; S/126.96 
29 06 2019;Corporal;D-18;Con Tequila;Rosa; S/146.00 ; S/4.38 ; S/141.62 
29 06 2019;Facial;B-10;Limpieza Profunda;Rosa; S/218.00 ; S/17.44 ; S/200.56 
29 06 2019;Corporal;C-15;Envolvente Desintoxicante;Rafaella; S/198.00 ; S/5.94 ; S/192.06 
29 06 2019;Corporal;D-13;Chocoterapia;Camila; S/184.00 ; S/16.56 ; S/167.44 
29 06 2019;Facial;B-19;Antiedad;Rafaella; S/228.00 ; S/13.68 ; S/214.32 
29 06 2019;Facial;C-19;Limpieza Profunda;María; S/218.00 ; S/2.18 ; S/215.82 
29 06 2019;Corporal;C-20;Ritual Esencial Del Mar;María; S/214.00 ;; S/214.00 
29 06 2019;Facial;D-12;Hieloterapia;Ana; S/195.00 ; S/7.80 ; S/187.20 
29 06 2019;Corporal;B-16;Heavenly Body;Rosa; S/192.00 ; S/19.20 ; S/172.80 
29 06 2019;Corporal;B-16;Relajante (No Recuerda Bien El Nombre);Rosa; S/170.00 ; S/3.40 ; S/166.60 
29 06 2019;Corporal;A-16;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/4.02 ; S/196.98 
29 06 2019;Facial;A-16;Antiedad;Ana; S/228.00 ; S/2.28 ; S/225.72 
29 06 2019;Corporal;B-11;Exfoliante Energizante;Camila; S/202.00 ; S/4.04 ; S/197.96 
29 06 2019;Corporal;A-15;Velo De Novia (Exfoliacion Corporal);Ana; S/217.00 ; S/6.51 ; S/210.49 
29 06 2019;Facial;B-18;Equilibrante;Rosa; S/112.00 ; S/5.60 ; S/106.40 
29 06 2019;Facial;C-19;Europeo;Rafaella; S/199.00 ; S/19.90 ; S/179.10 
29 06 2019;Corporal;D-13;Envolvente Desintoxicante;Rosa; S/198.00 ; S/13.86 ; S/184.14 
29 06 2019;Facial;C-19;Tratamiento de Limpieza;Ana; S/220.00 ; S/11.00 ; S/209.00 
29 06 2019;Facial;B-14;Limpieza Profunda;Ana; S/218.00 ; S/13.08 ; S/204.92 
29 06 2019;Facial;B-15;Limpieza Profunda;Rafaella; S/218.00 ;; S/218.00 
29 06 2019;Corporal;C-18;Envolvente Desintoxicante;Camila; S/198.00 ; S/19.80 ; S/178.20 
29 06 2019;Corporal;D-18;Envolvente Desintoxicante;Camila; S/198.00 ; S/17.82 ; S/180.18 
29 06 2019;Corporal;A-14;Relajante (No Recuerda Bien El Nombre);Ana; S/170.00 ;; S/170.00 
29 06 2019;Facial;D-15;Accua Morin;Camila; S/149.00 ; S/2.98 ; S/146.02 
29 06 2019;Facial;A-10;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
29 06 2019;Corporal;A-12;Modelaje;Rosa; S/199.00 ; S/13.93 ; S/185.07 
29 06 2019;Facial;A-17;Europeo;Ana; S/199.00 ; S/13.93 ; S/185.07 
29 06 2019;Corporal;B-17;Fango Aromatico;Rosa; S/128.00 ; S/12.80 ; S/115.20 
29 06 2019;Facial;A-17;Accua Morin;María; S/149.00 ; S/1.49 ; S/147.51 
29 06 2019;Corporal;A-15;Reductivo;María; S/138.00 ; S/13.80 ; S/124.20 
30 06 2019;Corporal;D-19;Envolvente De Aguacate Con Yogurt;Rafaella; S/201.00 ;; S/201.00 
30 06 2019;Corporal;C-20;Hipertermia;Rafaella; S/202.00 ; S/16.16 ; S/185.84 
30 06 2019;Facial;C-16;Renewel;Ana; S/173.00 ; S/10.38 ; S/162.62 
30 06 2019;Corporal;A-18;De Algas Desintoxicantes;Ana; S/101.00 ; S/9.09 ; S/91.91 
30 06 2019;Corporal;C-19;Reductivo;Camila; S/138.00 ; S/13.80 ; S/124.20 
30 06 2019;Corporal;A-14;Relajante (No Recuerda Bien El Nombre);Ana; S/170.00 ;; S/170.00 
30 06 2019;Facial;D-14;Tratamiento de Limpieza;Rosa; S/220.00 ; S/6.60 ; S/213.40 
30 06 2019;Corporal;B-14;Heavenly Body;Camila; S/192.00 ; S/7.68 ; S/184.32 
30 06 2019;Facial;B-11;Linea Colageno y Elastina;Ana; S/145.00 ; S/14.50 ; S/130.50 
30 06 2019;Corporal;C-18;Integral Reductivo;Rosa; S/191.00 ; S/1.91 ; S/189.09 
30 06 2019;Facial;D-16;Renewel;Rosa; S/173.00 ; S/6.92 ; S/166.08 
30 06 2019;Corporal;A-10;Cacahua;Ana; S/168.00 ; S/8.40 ; S/159.60 
30 06 2019;Facial;C-17;Limpieza Profunda;Rafaella; S/218.00 ; S/4.36 ; S/213.64 
30 06 2019;Facial;D-16;Renewel;Rosa; S/173.00 ; S/6.92 ; S/166.08 
30 06 2019;Facial;A-17;Vaporizacion;María; S/151.00 ; S/3.02 ; S/147.98 
30 06 2019;Corporal;C-14;Envolvente De Aguacate Con Yogurt;María; S/201.00 ; S/18.09 ; S/182.91 
30 06 2019;Corporal;D-11;Hipertermia;Ana; S/202.00 ; S/18.18 ; S/183.82 
30 06 2019;Corporal;B-10;Modelaje;Ana; S/199.00 ; S/13.93 ; S/185.07 
30 06 2019;Facial;A-10;Europeo;Camila; S/199.00 ; S/7.96 ; S/191.04 
30 06 2019;Corporal;D-10;Con Tequila;Camila; S/146.00 ; S/5.84 ; S/140.16 
30 06 2019;Facial;A-16;Accua Morin;María; S/149.00 ; S/7.45 ; S/141.55 
30 06 2019;Corporal;A-19;Exfoliante Energizante;Camila; S/202.00 ;; S/202.00 
30 06 2019;Corporal;B-16;Heavenly Body;Rosa; S/192.00 ; S/11.52 ; S/180.48 
30 06 2019;Corporal;A-15;Envolvente Desintoxicante;Camila; S/198.00 ; S/1.98 ; S/196.02 
30 06 2019;Corporal;B-12;Envolvente Desintoxicante;Rosa; S/198.00 ; S/3.96 ; S/194.04 
30 06 2019;Corporal;D-14;Hieloterapia;Camila; S/195.00 ;; S/195.00 
